acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
99,-6,1.0,0.35,0.56,1.2,-6,0,-0.006,-5.3,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.025,0.5
-324,36,0.9704455335485082,0.02,0.8,-0.6,-10,-1,0.002,0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
114,-17,1.0832870676749586,-0.04,0.39,0.5,-6,4,0.0,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-158,-76,1.5372575235482815,-0.24,0.63,-2.0,-18,18,0.026000000000000002,3.4,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,1.2
255,-55,0.9323938199059483,-0.14,0.21,-1.5,-11,19,0.021,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.015,0.03,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.015,0.6
-274,-5,1.2214027581601699,0.03,0.78,1.1,-6,-5,-0.013000000000000001,0.2,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-22,-17,0.9048374180359595,0.04,0.52,-0.3,-8,-3,-0.003,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-203,-60,0.7334469562242892,-0.07,0.67,1.5,-8,10,-0.02,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-189,-16,1.0941742837052104,-0.07,0.66,-0.7,-13,14,0.01,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,1.0
136,-18,1.0618365465453596,-0.04,0.4,0.6,-6,5,0.005,0.0,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
427,-15,0.8105842459701871,-0.08,0.07,0.5,-7,10,-0.006999999999999999,-0.1,0.019,0.019,0.019,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.6
-101,-6,1.0408107741923882,0.0,0.82,1.4,-11,5,-0.009000000000000001,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.025,1.0
-54,-45,1.5372575235482815,0.02,0.71,1.3,-11,11,0.004,-1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.023,1.5
118,17,0.9048374180359595,0.03,0.4,-1.7,-13,4,0.009000000000000001,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
46,-4,0.631283645506926,-0.07,0.78,1.3,-8,10,-0.032,-0.8,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.03,0.03,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002,0.0,0.001,-10.0,-0.2231435513142097,0.028999999999999998,1.0
-145,-10,0.8269591339433623,-0.02,0.64,0.4,-7,2,-0.005,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
-140,0,0.7189237334319262,0.0,0.64,0.5,-7,2,-0.006999999999999999,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
30,-29,0.9139311852712282,0.03,0.48,0.0,-7,-1,0.013999999999999999,-0.4,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
391,27,1.0512710963760241,0.3,0.27,-1.5,-13,-21,0.003,-1.9,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.8
-63,-41,1.0618365465453596,-0.24,0.46,-1.3,-7,18,0.013999999999999999,1.0,0.015,0.013999999999999999,0.013999999999999999,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.026000000000000002,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.013000000000000001,0.4
31,2,1.336427488025472,0.23,0.85,0.5,-15,-17,0.0,0.6,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.032,1.5
-159,-40,1.2712491503214047,0.06,0.68,-0.6,-14,1,0.004,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
-112,2,1.0408107741923882,0.06,0.61,0.2,-7,-9,0.005,0.9,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
-308,-12,1.5840739849944818,0.17,0.93,0.7,-9,-15,0.001,-0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.023,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.004,-10.0,-0.5108256237659907,0.023,0.8
94,-10,1.3099644507332473,0.18,0.62,-0.6,-17,-6,0.025,-0.3,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,1.8
159,-7,1.1274968515793757,-0.01,0.38,1.4,-7,2,0.001,-0.3,0.02,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
284,-23,1.0202013400267558,-0.04,0.24,-1.5,-7,6,0.006999999999999999,-0.1,0.018000000000000002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
323,-17,1.0941742837052104,0.04,0.24,0.7,-6,-12,-0.005,1.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
90,-32,1.5840739849944818,0.16,0.53,1.2,-17,-5,-0.028999999999999998,-0.7,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,1.8
184,13,1.030454533953517,0.02,0.32,0.0,-7,-1,-0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018000000000000002,0.036000000000000004,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
16,-20,1.568312185490169,-0.02,0.49,0.5,-12,6,0.011000000000000001,0.2,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.9
279,-1,1.2092495976572515,0.41,0.87,-1.1,-18,-22,0.006,0.2,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.08800000000000001,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.1823215567939546,0.044000000000000004,1.6
-121,-13,0.9900498337491681,-0.02,0.58,-1.2,-10,11,0.013999999999999999,-1.5,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.7
27,-5,0.6838614092123558,-0.04,0.46,-0.5,-7,6,-0.004,0.0,0.018000000000000002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-256,-27,1.0202013400267558,-0.05,0.78,-0.7,-14,11,0.017,0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.001,-10.0,-0.6931471805599453,0.019,0.5
-36,-30,1.6989323086185506,0.17,0.72,0.0,-18,2,0.009000000000000001,-0.4,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.054000000000000006,0.027000000000000003,0.027000000000000003,0.025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.002,-10.0,-0.35667494393873245,0.025,1.6
56,-16,1.2712491503214047,0.07,1.22,0.4,-12,1,0.002,-0.2,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.092,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.26236426446749106,0.046,1.7
404,-17,1.3909681284637803,0.03,0.14,-0.9,-12,6,0.01,-1.5,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,1.0
-255,-11,1.1972173631218102,0.17,0.83,-1.9,-14,-15,0.017,1.4,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.8
439,-28,1.1972173631218102,0.26,0.39,0.4,-16,-13,-0.002,-0.3,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.031,1.5
-49,-26,1.2460767305873808,0.02,0.55,1.2,-9,2,-0.009000000000000001,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.018000000000000002,-0.001,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.001,0.0,0.001,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-19,-44,0.6065306597126334,-0.08,0.52,0.9,-11,9,-0.003,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-465,34,0.7189237334319262,0.08,0.96,0.5,-11,-5,-0.004,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
-28,1,0.7408182206817179,0.01,0.52,0.3,-6,0,-0.003,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-121,-55,1.1502737988572274,0.11,0.95,-1.7,-13,-4,0.02,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.027999999999999997,0.027999999999999997,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.2
221,-23,0.7710515858035663,-0.05,0.3,-0.7,-7,7,0.005,-0.1,0.018000000000000002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.3
15,-44,1.8221188003905089,0.3,0.85,1.1,-17,-10,-0.028999999999999998,-1.2,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.032,1.9
-207,19,0.9231163463866358,0.07,0.8,1.0,-15,2,0.013000000000000001,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.0
18,-7,1.1274968515793757,0.08,0.49,-0.8,-19,8,0.022000000000000002,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,1.8
-141,-62,0.8105842459701871,-0.22,0.53,-0.3,-13,30,-0.006999999999999999,1.9,0.015,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.027999999999999997,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.013999999999999999,1.1
309,-52,1.9937155332430823,0.05,0.48,-0.1,-18,9,0.012,0.1,0.032,0.032,0.032,0.032,0.032,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.7
-3,-32,1.0,0.12,0.71,1.6,-14,-4,-0.023,1.1,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,1.1
-174,-33,0.6570468198150567,0.2,0.75,0.3,-16,-12,-0.021,0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022000000000000002,0.022000000000000002,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.001,0.0,8.999,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
84,-19,1.1735108709918103,0.02,0.47,1.7,-8,1,-0.013000000000000001,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
-258,-51,1.2092495976572515,-0.07,1.23,-0.2,-7,2,-0.016,0.1,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.03,0.03,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,-0.002,-10.0,-0.10536051565782628,0.032,0.7
-178,-33,1.7332530178673953,0.03,1.2,0.2,-13,9,0.006,-0.4,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.07200000000000001,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.036000000000000004,1.4
454,10,0.7866278610665535,0.11,0.08,-0.5,-6,1,0.003,-3.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-240,-12,1.1502737988572274,0.02,0.9,0.5,-15,8,-0.002,1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,1.4
441,30,1.552707218511336,-0.02,0.13,0.4,-8,3,0.001,-0.2,0.02,0.02,0.02,0.02,0.02,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
517,-35,1.2092495976572515,0.01,0.04,-0.7,-12,6,0.008,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.9
110,39,1.4622845894342245,0.43,1.14,0.2,-14,-38,-0.005,0.9,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.09,0.044000000000000004,0.044000000000000004,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,0.26236426446749106,0.046,1.9
-65,12,0.7189237334319262,0.13,0.83,-0.6,-18,3,0.013000000000000001,0.7,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027999999999999997,1.0
-290,-65,1.0941742837052104,0.02,0.85,0.5,-15,1,-0.003,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.3
471,-33,0.835270211411272,0.06,0.32,-1.2,-14,2,0.01,0.0,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.1
3,-49,1.2092495976572515,0.18,0.78,2.4,-14,-11,-0.045,-0.1,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027999999999999997,2.2
-430,-4,0.5827482523739896,0.03,0.91,-0.3,-13,-1,0.005,0.8,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.999,0.0,-0.001,-10.0,-0.6931471805599453,0.018000000000000002,0.5
